37,00ecb565-8dcb-443e-875c-71babdce2269,0,644456160574197760,1,"Alleged hit-and-run driver found after passing out, hitting pole http://t.co/pierQEAH8y #HouNews #KHOU http://t.co/S61GH4g0j0"
38,00ecb565-8dcb-443e-875c-71babdce2269,0,644484687637843968,2,"Police search for hit-and-run driver in Miami, 1 hospitalized. http://t.co/BHJ33KAHxA http://t.co/y7j2Gw9JRJ"
39,00ecb565-8dcb-443e-875c-71babdce2269,0,644546370209247232,1,"Sheriff: Driver who ran over deputy hit, killed motorcyclist after 'wild' chase:  http://t.co/KlI9qHVV0d #scnews"
40,00ecb565-8dcb-443e-875c-71babdce2269,0,645044622306185216,0,Juan gone! Uribe with a pinch hit home run!! 4-1 #Mets! #SubwaySeries http://t.co/jjP91sSPjp
41,00ecb565-8dcb-443e-875c-71babdce2269,0,645694719423418369,0,California officers identify man hit by gunfire from helicopter in freeway chase http://t.co/OWX3rvOV1Z
42,00ecb565-8dcb-443e-875c-71babdce2269,0,645706824293855234,2,Police searching for fatal hit &amp; run driver #HitandRun #Miami #FatalAccident http://t.co/y6ijJzgmDE
43,00ecb565-8dcb-443e-875c-71babdce2269,0,645727645326553088,0,California officers identify man hit by gunfire from helicopter in freeway chase http://t.co/CsnxnUk3fU
44,00ecb565-8dcb-443e-875c-71babdce2269,0,645789946020806656,0,"Innings 6 and 7 for the Mets' pitchers and defense: 5 outs, 5 hits, 5 runs, 2 walks, 2 errors, 1 hit batter."
46,00ecb565-8dcb-443e-875c-71babdce2269,0,645894821312360448,1,RT @MarcMullins1: Search is on for a hit-and-run driver who put a 3-year-old Indianapolis boy in the hospital in critical condition. @rtv6
47,00ecb565-8dcb-443e-875c-71babdce2269,0,645900389418557440,1,RT @emmykubainski: A breakthrough in the hunt for a hit and run driver who left a Perth cyclist by the side of a Mt Pleasant road. Details …
48,00ecb565-8dcb-443e-875c-71babdce2269,0,645911591142207488,1,Police search for hit-and-run driver http://t.co/qDVZf9SKNp
49,00ecb565-8dcb-443e-875c-71babdce2269,0,645936801232912384,2,Police have located a woman they believe was involved in a fatal hit and run early Sunday morning. http://t.co/DtDUuz0ucs
50,00ecb565-8dcb-443e-875c-71babdce2269,0,645944922286202881,1,Driver sought in Ronkonkoma hit-and-run http://t.co/VQbevYITpj
51,00ecb565-8dcb-443e-875c-71babdce2269,0,645979857944477696,1,Suspected driver in fatal Turner #Maine hit-and-run thought he hit deer http://t.co/0VdVVhCCc0
52,00ecb565-8dcb-443e-875c-71babdce2269,0,646051327903186944,0,Lexington's New Northwest Connector Opens http://t.co/KgJJlxfuL5
53,00ecb565-8dcb-443e-875c-71babdce2269,0,646073525523120132,1,"1 arrested, 2 hurt after chase and crash near Vadnais Heights http://t.co/zhQnw3LoqZ"
54,00ecb565-8dcb-443e-875c-71babdce2269,0,646077743445098496,1,"Almost a year after a 16-year old was killed in a hit-and-run, the driver has been charged on four different counts. http://t.co/ugGioc2wd1"
55,00ecb565-8dcb-443e-875c-71babdce2269,0,646103787858321408,1,"UA student taken to hospital after hit and run, says he ‘forgives driver’ http://t.co/RocsFXBCDK"
56,00ecb565-8dcb-443e-875c-71babdce2269,0,646106832021291008,1,Suspected driver in fatal Turner hit-and-run says he thought he hit deer. http://t.co/ce1ITkIKoT
57,00ecb565-8dcb-443e-875c-71babdce2269,0,647481801980649472,1,"#BREAKING: Pedestrian struck in a hit and run near Danforth and Donlands has died. Police have the vehcile, and alleged driver in custody."
58,00ecb565-8dcb-443e-875c-71babdce2269,0,647491249285525504,1,Police say they've located the vehicle and driver in a hit and run at Danforth and Donlands.
59,00ecb565-8dcb-443e-875c-71babdce2269,0,647600223229988864,1,Pedestrian killed in hit-and-run in Clarksburg; alleged driver questioned http://t.co/hQjankri56 #fox5dc http://t.co/A7P8NsHZ6M
60,00ecb565-8dcb-443e-875c-71babdce2269,0,648547744341094400,1,#BSO traffic homicide investigators are looking for the hit-and-run driver who struck and killed a man early... http://t.co/6FRwkygI9C
61,00ecb565-8dcb-443e-875c-71babdce2269,0,649288321735114752,0,RT @actblue: We are chugging along: It's only 1 PM EST and we're almost at $2 million! And we hit $1 million earlier today than ever before…
62,011e98e2-0434-4004-b020-7a4a81e12d68,0,638614525051179008,0,Train Carrying Migrants Stopped At Hungary - Austria Border: Austrian train operator ÖBB has stopped a train f... http://t.co/vNFd9uBgMn
64,011e98e2-0434-4004-b020-7a4a81e12d68,0,638840421154734081,0,"@IDCavanagh Just to clarify, these are the speakers on the platform and not one in any of the trains, correct? *mh"
65,011e98e2-0434-4004-b020-7a4a81e12d68,0,638864309808955392,0,@SmallLady0 There appears to be a train there now. There has been a gap between trains due to the earlier medical emergency ^LA
66,011e98e2-0434-4004-b020-7a4a81e12d68,0,638865707426426880,0,"Melbourne train strike: Train cancellations Thursday, September 3: Planned train cancellations for Thursday, S... http://t.co/QxvcwBh9OO"
67,011e98e2-0434-4004-b020-7a4a81e12d68,0,639095399102480384,0,"@justplaneray lol, what? I went from train to train"
68,011e98e2-0434-4004-b020-7a4a81e12d68,0,639246445674008576,0,@CJ_Roses Sometimes. Don't always have the time to check figures on the spot. It can take several days. Do you have a quick way of checking?
69,011e98e2-0434-4004-b020-7a4a81e12d68,0,639326606603997184,0,"""a new period of stagnation, its depth can be judged by the fact that not even Beslan could disturb it"" A. Politkovskaya on Russia 2004"
71,011e98e2-0434-4004-b020-7a4a81e12d68,0,639330498158854145,0,A person’s prosperity can usually be measured by the amount of difficult conversations they are willing to have.
72,011e98e2-0434-4004-b020-7a4a81e12d68,0,639345127648051200,1,Police lining the station platform now. Protecting a train without migrants on. Looks like a domestic train on opposite platform
73,011e98e2-0434-4004-b020-7a4a81e12d68,0,639379155084251136,0,@naskola hi nissy. Sorry to intrude on you at this difficult time. Can you follow me for a DM?
74,011e98e2-0434-4004-b020-7a4a81e12d68,0,639457794597388288,0,"BNSF on train vs train on Port of Tacoma Rd and Marshall Ave:
BNSF train was stopped &amp; Tacoma Rail train hit it. Engine &amp; car derailed."
75,011e98e2-0434-4004-b020-7a4a81e12d68,0,639458341715091456,0,"RT @MariaKIRO7: BNSF on train vs train on Port of Tacoma Rd and Marshall Ave:
BNSF train was stopped &amp; Tacoma Rail train hit it. Engine &amp; c…"
76,011e98e2-0434-4004-b020-7a4a81e12d68,0,639492323383078912,0,"One of those days. Lots going on, it's difficult to find time to write about it all.  Can there ever be too much news ? #f1"
77,011e98e2-0434-4004-b020-7a4a81e12d68,0,639567913838641153,0,"@ReeseEdward It depends on the game, Reese. There will be a library of over 100 titles that will be supported at the launch of the service."
78,011e98e2-0434-4004-b020-7a4a81e12d68,0,639570493675188224,0,It can be at a high level and one of the best leagues in the world.@MLS  https://t.co/iP92Mi2s35
79,011e98e2-0434-4004-b020-7a4a81e12d68,0,639585416593719296,0,"It could be worse. You could be a loser who doesn't even know Snapchat tricks. Like, can you even imagine? https://t.co/sJaMofLaah"
80,011e98e2-0434-4004-b020-7a4a81e12d68,0,639782708244291584,0,September $VIX up 1.325 to 26.95 / October VIX up 0.775 to 24.65 after Non-Farm Payrolls number
82,011e98e2-0434-4004-b020-7a4a81e12d68,0,640123339500048384,0,"Six employees at Riverhead and Wading River businesses sold liquor to minors, cops say http://t.co/ZV8BJyjW9X"
83,011e98e2-0434-4004-b020-7a4a81e12d68,0,640214252549218304,0,@mrmissm you are guaranteed to get on a train tomorrow but no seats/trains are allocated on tickets @ScotRail will be at stations to help
84,011e98e2-0434-4004-b020-7a4a81e12d68,0,640260775257505792,0,Two skydivers collided in a freefall over Riverhead: http://t.co/EZC28HbnWY
85,011e98e2-0434-4004-b020-7a4a81e12d68,0,640512794148929536,0,Time to change trains: Refugees move from the Hungarian to the Austrian at the Hegyeshalom train station http://t.co/Q2jIc5TUpr
86,011e98e2-0434-4004-b020-7a4a81e12d68,0,641757849526345728,0,@DigbyEvan Train 1 will be pushed by Train 2 &amp;  Train 2 will be approximately 20-25 minute late. ^DA
87,011e98e2-0434-4004-b020-7a4a81e12d68,0,641777338603192320,0,@EliseGolanowski The delay is most likely due to the volume of people on the trains. The planned roll out of 4-car trains later this 1/2
88,011e98e2-0434-4004-b020-7a4a81e12d68,0,641934796747341824,0,7:54AM fr Deer Park due Riverhead 8:55AM will originate fr Ronkonkoma today due an unauth car on tracks struck by a train east of Bethpage.
89,011e98e2-0434-4004-b020-7a4a81e12d68,0,642034734076456960,0,"Destination Cleveland Trains Uber Drivers To Showcase City via @SceneSallard
http://t.co/TyXl8oBr0B http://t.co/1TcqS3PGEF"
90,011e98e2-0434-4004-b020-7a4a81e12d68,0,642043615083130880,0,@ericaelliott The train! Why not take the train?
91,011e98e2-0434-4004-b020-7a4a81e12d68,0,642070990567116801,0,"McConnell on floor quips there is a finite amount of floor time and mbrs should ""bring him a bill that can override a Presidential veto"""
92,011e98e2-0434-4004-b020-7a4a81e12d68,0,642310923865169920,0,The 7:54AM train from Deer Park due Riverhead at 8:55AM is operating 10 minutes late due to signal trouble west of Ronkonkoma.
93,011e98e2-0434-4004-b020-7a4a81e12d68,0,642316770708168704,0,The 7:54AM train from Deer Park due Riverhead at 8:55AM is operating 26 minutes late due to signal trouble west of Ronkonkoma.
94,011e98e2-0434-4004-b020-7a4a81e12d68,0,642325357018906624,0,"Today is my first time in NYC on 9/11. You can feel it, even on the streets and the trains nowhere near downtown. #911Day"
95,011e98e2-0434-4004-b020-7a4a81e12d68,0,642548225749094401,0,"Destination Cleveland Trains Uber Drivers To Showcase City
http://t.co/TyXl8ojPC1"
96,011e98e2-0434-4004-b020-7a4a81e12d68,0,642631085508177920,1,Reminder: No trains operating on SRT due to scheduled track work. Replacement buses operating.
97,011e98e2-0434-4004-b020-7a4a81e12d68,0,642666270299549697,0,Collingwood cooling on Carlton's Matthew Kreuzer: Collingwood are believed to have cooled on the prospect of s... http://t.co/Y732nZU3kK
98,011e98e2-0434-4004-b020-7a4a81e12d68,0,643552442248884225,0,Judge allows BNSF trains on new marsh track in #Wisconsin http://t.co/BbUORMozO8
99,011e98e2-0434-4004-b020-7a4a81e12d68,0,644104708949430272,0,The 7:54AM train from Deer Park due Riverhead at 8:55AM will originate in Ronkonkoma Station today.
100,011e98e2-0434-4004-b020-7a4a81e12d68,0,644138445691060224,0,Irish Rail appeals for end to graffiti on trains | http://t.co/B5JOstGFer (SN) http://t.co/O580nGnxxS
101,011e98e2-0434-4004-b020-7a4a81e12d68,0,644159171387092992,1,RT @SEPTA: Airport: Train service has resumed operations. Trains #423 and #424 are first trains to and from the Airport.
103,011e98e2-0434-4004-b020-7a4a81e12d68,0,644237583724122112,0,Irish Rail appeal to Graffiti artists to stop drawing on trains arthttp://goo.gl/KYFjBg http://t.co/H3XfduMD4w
104,011e98e2-0434-4004-b020-7a4a81e12d68,0,644257258659020802,0,"Riverhead, St. Mary's Bay rocking the quinoa fields! Man oh man I love that town. #thenews"
105,011e98e2-0434-4004-b020-7a4a81e12d68,0,644610636488556545,0,@DJMikeShorty There are # of trains that do that. What time do you take the train and I can give you some times so you can avoid them. *RS
106,011e98e2-0434-4004-b020-7a4a81e12d68,0,644860039346282496,0,@fwph Sorry to hear that. E trains are running on the F line at this time due to a train with mechanical issues in the river tube. ^JP
107,011e98e2-0434-4004-b020-7a4a81e12d68,0,645258847439953920,0,"With trains running on the new Waverley Line, now is a great time to explore the history of railways in the Borders! http://t.co/xKzj8a504i"
108,011e98e2-0434-4004-b020-7a4a81e12d68,0,646120634611826688,1,@Mallbro The only information that I have is that they're working on it and the trains should be running by the end of the year. *mh
109,011e98e2-0434-4004-b020-7a4a81e12d68,0,646250840349519872,1,@ptv_cwerwerd We had a police request to stop trains. Trains are now back on the move.
111,011e98e2-0434-4004-b020-7a4a81e12d68,0,646868160965033984,0,Got stopped at not only one but TWO trains on the Ring Road. Crossed one set of tracks to get stuck at the next. Didn't know could happen.
112,011e98e2-0434-4004-b020-7a4a81e12d68,0,647179871064584193,0,Work was not finished on a railroad track in Athens. A train is stopped on the tracks and the road will be blocked for several more hours
113,011e98e2-0434-4004-b020-7a4a81e12d68,0,647301077256114176,0,Jakarta Train Crash: Train Drivers Always Supervised  http://t.co/R5efRdaTSp
114,011e98e2-0434-4004-b020-7a4a81e12d68,0,647796585523453952,0,"Train Trivia: In train terminology, what is a ""yellow eye?"""
115,011e98e2-0434-4004-b020-7a4a81e12d68,0,648101529413545984,0,@MyriamBostwick Trains are running on or close to schedule at this time did your train arrive?
116,011e98e2-0434-4004-b020-7a4a81e12d68,0,648487425715470337,0,@AshleyBillard bitta Riverhead in that one
117,011e98e2-0434-4004-b020-7a4a81e12d68,0,648668849609527296,0,RT @WeAreCardiff: Swap it! Get in on the design competition from @GreenCityEvents  http://t.co/lvpWl9Qe5O
118,011e98e2-0434-4004-b020-7a4a81e12d68,0,648668855942926337,0,am loving @BernieSanders
119,011e98e2-0434-4004-b020-7a4a81e12d68,0,648669369917046784,0,well that's a pretty normal average videogame controller that is not weird if I ever seen one http://t.co/R2anE8zavv
120,011e98e2-0434-4004-b020-7a4a81e12d68,0,648669410907963392,0,Ex-Princeton student sentenced to 5 years for mailroom drug bust http://t.co/5e7CCpBUOB
123,011e98e2-0434-4004-b020-7a4a81e12d68,0,648669444768567300,0,@ealboim makes perfect sense. He's the best. And this debate used same format as previous consortium debates. 1x1 + open debate. Worked.
125,011e98e2-0434-4004-b020-7a4a81e12d68,0,648675260263325696,0,@lifeinanutshel Right? I got totally lucky and just snapped it at exactly the right moment.
126,011e98e2-0434-4004-b020-7a4a81e12d68,0,648676682526760960,0,Think the Pirates have left as many on base as the Packers have points tonight.
127,011e98e2-0434-4004-b020-7a4a81e12d68,0,648883208994459652,0,RT @SinoCooper: China pins hopes on trains to put economy back on track https://t.co/9ycm52m8dQ
128,011e98e2-0434-4004-b020-7a4a81e12d68,0,649350065769738240,0,"@findmystation Riverhead, NY"
129,011e98e2-0434-4004-b020-7a4a81e12d68,0,649370949024935936,1,High priority to get on track http://t.co/YKrDz8xhDx  #Cranbourne #Melbourne #trains http://t.co/oCwstMc17J
130,0429b914-907a-4d79-aed8-5e2a7ebaa230,0,638523996024078336,0,"#Dbacks score first! Ender Inciarte collects the RBI single, scoring C.O. 1-0 in the 3rd."
131,0429b914-907a-4d79-aed8-5e2a7ebaa230,0,639427129072070656,2,Healy absent as Ireland name strong starting XV to face England in Twickenham http://t.co/ZVv3w0lqde http://t.co/GveVYoipMO
132,0429b914-907a-4d79-aed8-5e2a7ebaa230,0,639485651511980032,2,"Ireland rest Healy, Kearney from England World Cup warm-up http://t.co/FOvlqrWcfd http://t.co/zCx5KQ47wP"
133,0429b914-907a-4d79-aed8-5e2a7ebaa230,0,639507736078618624,1,Host nation England will have to wear their red away jersies v Fiji in the opening match @rugbyworldcup at Twickenham on Sept 19.
134,0429b914-907a-4d79-aed8-5e2a7ebaa230,0,639666226097065986,2,Ireland at full strength for final warm-up against England http://t.co/E8mgrDZuZq via @IrishTimesSport http://t.co/so0H9U7oeS
135,0429b914-907a-4d79-aed8-5e2a7ebaa230,0,639734090401476608,0,RT @fcnpatty: Jags Win! Final score 17-16.  First regular season game a week from Sunday at Everbank against Panthers
136,0429b914-907a-4d79-aed8-5e2a7ebaa230,0,639777836400799744,2,RT @IndoRugby: Five key talking points ahead of Ireland's showdown with England at Twickenham http://t.co/vWCh5OXlv9 http://t.co/edt90N75oV
137,0429b914-907a-4d79-aed8-5e2a7ebaa230,0,640001775324413952,0,.@WaikatoRugby have a 21 - 17 lead over @AucklandRugby at halftime  in their entertaining @ITMCup
138,0429b914-907a-4d79-aed8-5e2a7ebaa230,0,640002405589979136,0,RT @Cuse: FINAL: @CuseFootball opens the season with a 47-0 victory over Rhode Island! ACC opener at the Dome next Saturday at 12:30. #Oran…
139,0429b914-907a-4d79-aed8-5e2a7ebaa230,0,640033619961102336,0,Surely endearing myself to new coworkers by sending them emails at 1:30 in the morning on Saturday their time
140,0429b914-907a-4d79-aed8-5e2a7ebaa230,0,640126169136783365,0,FINAL SCORE 42-12. GREAT win great second-half defence. Bring on the Broncos next week #NRLCowboysTitans #ridemcowboys #nqc20
141,0429b914-907a-4d79-aed8-5e2a7ebaa230,0,640163283572494336,2,"Great TMO work by Shaun Veldsman in the England/Ireland game,England looking slick I have to say!12-3 Eng leading!"
142,0429b914-907a-4d79-aed8-5e2a7ebaa230,0,640184391583535104,2,RT @IndoSport: #RWC2015 result: England 21 Ireland 13. Better second half from Ireland but plenty of knocks picked up http://t.co/5ODnYeC51…
143,0429b914-907a-4d79-aed8-5e2a7ebaa230,0,640185557428097028,2,REPORT: England recorded a 21-13 win against Ireland at Twickenham. https://t.co/sA9PcZpHxq http://t.co/a5560IeCB7
144,0429b914-907a-4d79-aed8-5e2a7ebaa230,0,640194850751684608,0,RT @IndoSport: Bernard Brogan opens the scoring with a terrific score. Join our live blog http://t.co/EtXml7rmkX #DUBvMAY
145,0429b914-907a-4d79-aed8-5e2a7ebaa230,0,640203431362306050,2,RT @TelegraphRugby: England 21 Ireland 13 Report: Clinical England make a significant statement ahead of the RWC http://t.co/oe5kq2CUmu htt…
146,0429b914-907a-4d79-aed8-5e2a7ebaa230,0,640207301236916224,2,RT @SARugbymag: REPORT: England recorded a 21-13 win against Ireland at Twickenham. https://t.co/sA9PcZpHxq http://t.co/a5560IeCB7
147,0429b914-907a-4d79-aed8-5e2a7ebaa230,0,640229308829593600,2,Ireland lose final warm-up as England pulls ahead: Ireland will go into the world cup on the back of two defea... http://t.co/GgqUfQHMYf
148,0429b914-907a-4d79-aed8-5e2a7ebaa230,0,640230757726687232,2,Stuart Lancaster calls for Fiji focus after England edge Ireland in last World ... - http://t.co/hEno89rRkO: Ex... http://t.co/EnlXeKVKyh
149,0429b914-907a-4d79-aed8-5e2a7ebaa230,0,640292155093876736,0,"Razorbacks with a 300 yard passer, 100 yard rusher, and 100 receiver since 2011. They win 48-13 in their opener against UTEP! #WPS"
150,0429b914-907a-4d79-aed8-5e2a7ebaa230,0,640292852249968640,0,Rugby - Tonga edge out Romania in final warm-up http://t.co/29SCkKThDB
151,0429b914-907a-4d79-aed8-5e2a7ebaa230,0,640294530122543104,2,World Cup warm-ups: Wales beat Italy 23-19; England held Ireland 21-13; France edged Scotland 19-16; Argentina downed Leicester Tigers 55-34
152,0429b914-907a-4d79-aed8-5e2a7ebaa230,0,640387426410631168,2,England beat Ireland 21-13 in final warm up http://t.co/eoVsoLzgN5 #Sports
153,0429b914-907a-4d79-aed8-5e2a7ebaa230,0,640392079399497728,2,Rugby - England beat Ireland 21-13 in final warm up http://t.co/dchpzMosIq #PNG http://t.co/bl5ouFJ6DZ
154,0429b914-907a-4d79-aed8-5e2a7ebaa230,0,640403024494596096,2,"International Friendlies – Results: England 21 -13 Ireland, Wales 23 – 19 Italy, France 19 – 16 Scotland #SSRugby"
155,0429b914-907a-4d79-aed8-5e2a7ebaa230,0,641079130193309697,0,End of the thrid.  Hokies need to score 12 points in the scoring end zone to win this.
157,0429b914-907a-4d79-aed8-5e2a7ebaa230,0,643139446699720704,0,"RT @MikeStantonRS: Astros at Angels, Astros could really use to score first today, 53-18 when scoring the first run"
159,0429b914-907a-4d79-aed8-5e2a7ebaa230,0,643520274349096961,0,The corn condition index score for this week of 374 matches the score for the same week in 2010.
160,0429b914-907a-4d79-aed8-5e2a7ebaa230,0,643566199251562497,0,High school football score predictor: Week 2 http://t.co/RKDdfstSoz
161,0429b914-907a-4d79-aed8-5e2a7ebaa230,0,643575465043750912,1,Sam Burgess left on bench for England Rugby World Cup opener against Fiji http://t.co/la4mo1a7Ru
162,0429b914-907a-4d79-aed8-5e2a7ebaa230,0,644612408351174656,1,Final Score Friday – 2015: Week 4 scoreboard http://t.co/m2Yd8NvmPf
164,0429b914-907a-4d79-aed8-5e2a7ebaa230,0,644883439737507840,1,#RWC2015 Ireland to beat England in semi-final: Brian O'Driscoll http://t.co/3irDBLcAlm http://t.co/XpMWqSbqSz
165,0429b914-907a-4d79-aed8-5e2a7ebaa230,0,644901819227983872,2,England v Fiji September: talking points ahead of kick-off at Twickenham  #ENGvFIJ #RWC2015 http://t.co/XGdrT6yaux http://t.co/RnJp7kmuIo
166,0429b914-907a-4d79-aed8-5e2a7ebaa230,0,644927616890310656,1,"RT @networkrail: #RWC2015 Due to the England v Fiji match at Twickenham, London stations will be very busy. Please check @RWC2015Travel for…"
167,0429b914-907a-4d79-aed8-5e2a7ebaa230,0,644950330870894592,1,An early penalty has put England out to a 3-0 lead over Fiji in the Rugby World Cup opener at Twickenham.
168,0429b914-907a-4d79-aed8-5e2a7ebaa230,0,644953203273019392,2,11' Jaco Peyper goes upstairs to the TMO and England are awarded a penalty for a tip-tackle on Jonny May. Ford kicks to touch for a lineout
169,0429b914-907a-4d79-aed8-5e2a7ebaa230,0,644953574171123713,1,First try of World Cup goes to England on 13 mins. A penalty try and Fiji lose their scrum-half to the sin bin. Big moment. 10-0
170,0429b914-907a-4d79-aed8-5e2a7ebaa230,0,644958486384656384,1,NEAR TRY FOR FIJI! Great step and run by Matawalu. England with a scrum in their half. #ENGvFJI #RWC2015 #FlyingFijians
171,0429b914-907a-4d79-aed8-5e2a7ebaa230,0,644958653984952320,1,28' Superb work by Jonny May and @mikebrown_15 to deny Fiji a try as Matawalu knocks on over the line. England have a 5m scrum #ENGvFJI
172,0429b914-907a-4d79-aed8-5e2a7ebaa230,0,644958933698744320,0,KA on wing scoring: Namon can score. KJ can score. VanLeer can shoot. Terrence can get to the hole. Payne can play both guard spots
173,0429b914-907a-4d79-aed8-5e2a7ebaa230,0,644986755683192832,1,STORY: England endures uncomfortable #RWC2015 opener to eventually beat brave Fiji 35-11 at Twickenham http://t.co/c8J8WkwlHh #rugby
174,0429b914-907a-4d79-aed8-5e2a7ebaa230,0,644988290983047168,1,England defeat Fiji 35-11 in Rugby World Cup opener http://t.co/UYc5gw6rRu http://t.co/3xnFQKXpeb
175,0429b914-907a-4d79-aed8-5e2a7ebaa230,0,645000668437086212,1,England beat Fiji 35-11 in Rugby World Cup opener http://t.co/K1tOc7PGHt http://t.co/Su9dHsaeuz
